ANO;MES;COD_MESO;COD_MICRO;COD_MUNICIPIO;COD_PRODUTO;PRECO
2015;12;2;6;5010;1332080;900.00
2015;12;2;6;5010;1332080;900.00
2015;12;2;6;5010;1332330;770.00
2015;12;2;6;5010;1332360;1300.00
2015;12;2;6;5010;1333030;600.00
2015;12;2;6;5010;1333030;600.00
2015;12;2;6;5010;1340022;5000.00
2015;12;2;6;5010;1340022;5000.00
2015;12;2;6;5010;1350010;7300.00
2015;12;2;6;5010;1391060;29000.00
2015;12;2;6;5010;1392010;2100.00
2015;12;2;6;5010;91194040;80.00
2015;12;3;7;102;1110020;850.00
2015;12;3;7;102;1110070;600.00
2015;12;3;7;102;1130010;60.00
2015;12;3;7;102;1191040;1415.00
2015;12;3;7;102;1191040;1600.00
2015;12;3;7;102;1191040;0
2015;12;3;7;102;1191040;0
2015;12;3;7;102;1192050;160.00
2015;12;3;7;102;1192130;160.00
2015;12;3;7;102;1194010;4800.00
2015;12;3;7;102;1194020;1480.00
2015;12;3;7;102;1199010;620.00
2015;12;3;7;102;1211260;620.00
2015;12;3;7;102;1212060;3350.00
2015;12;3;7;102;1212090;0
2015;12;3;7;102;1212090;1220.00
2015;12;3;7;102;1212100;1385.00
2015;12;3;7;102;1213040;4650.00
2015;12;3;7;102;1213110;0
2015;12;3;7;102;1213110;1420.00
2015;12;3;7;102;1216040;585.00
2015;12;3;7;102;1310010;930.00
2015;12;3;7;102;1320010;0
2015;12;3;7;102;1331040;2420.00
2015;12;3;7;102;1331040;2420.00
2015;12;3;7;102;1331070;850.00
2015;12;3;7;102;1332010;865.00
2015;12;3;7;102;1332080;785.00
2015;12;3;7;102;1332220;1210.00
2015;12;3;7;102;1332220;1250.00
2015;12;3;7;102;1332310;0
2015;12;3;7;102;1332340;2580.00
2015;12;3;7;102;1332360;2850.00
2015;12;3;7;102;1333030;600.00
2015;12;3;7;102;1340021;4350.00
2015;12;3;7;102;1340022;0
2015;12;3;7;102;1340022;0
2015;12;3;7;102;1350010;6885.00
2015;12;3;7;102;1399060;1200.00
2015;12;3;7;102;91194040;600.00
2015;12;3;7;1159;1110070;600.00
2015;12;3;7;1159;1191040;3000.00
2015;12;3;7;1159;1191040;2800.00
2015;12;3;7;1159;1192050;150.00
2015;12;3;7;1159;1192130;170.00
2015;12;3;7;1159;1212060;7000.00
2015;12;3;7;1159;1212100;1700.00
2015;12;3;7;1159;1213040;3000.00
2015;12;3;7;1159;1213110;1400.00
2015;12;3;7;1159;1213110;1400.00
2015;12;3;7;1159;1331070;900.00
2015;12;3;7;1159;1332010;900.00
2015;12;3;7;1159;1332080;950.00
2015;12;3;7;1159;1332310;7000.00
2015;12;3;7;1159;1340021;5100.00
2015;12;3;7;1159;1399060;4000.00
2015;12;3;7;1704;1110070;540.00
2015;12;3;7;1704;1191040;2345.00
2015;12;3;7;1704;1191040;1580.00
2015;12;3;7;1704;1191040;0
2015;12;3;7;1704;1192130;210.00
2015;12;3;7;1704;1212100;1220.00
2015;12;3;7;1704;1213110;1285.00
2015;12;3;7;1704;1213110;1285.00
2015;12;3;7;1704;1310010;810.00
2015;12;3;7;1704;1331040;2100.00
2015;12;3;7;1704;1331070;750.00
2015;12;3;7;1704;1331070;750.00
2015;12;3;7;1704;1332080;725.00
2015;12;3;7;1704;1340021;4350.00
2015;12;3;7;1704;1340022;4370.00
2015;12;3;7;1704;1340022;4370.00
2015;12;3;7;1704;1399060;1220.00
2015;12;3;7;1902;1110070;500.00
2015;12;3;7;1902;1110070;600.00
2015;12;3;7;1902;1130010;35.00
2015;12;3;7;1902;1191030;2800.00
2015;12;3;7;1902;1191040;2400.00
2015;12;3;7;1902;1191040;2000.00
2015;12;3;7;1902;1194010;7600.00
2015;12;3;7;1902;1194010;7600.00
2015;12;3;7;1902;1194020;1000.00
2015;12;3;7;1902;1194020;1300.00
2015;12;3;7;1902;1194030;1950.00
2015;12;3;7;1902;1199010;700.00
2015;12;3;7;1902;1211050;1350.00
2015;12;3;7;1902;1211120;2600.00
2015;12;3;7;1902;1211160;1900.00
2015;12;3;7;1902;1211200;900.00
2015;12;3;7;1902;1211260;400.00
2015;12;3;7;1902;1212010;900.00
2015;12;3;7;1902;1212010;900.00
2015;12;3;7;1902;1212020;850.00
2015;12;3;7;1902;1212030;550.00
2015;12;3;7;1902;1212040;1200.00
2015;12;3;7;1902;1212060;5500.00
2015;12;3;7;1902;1212070;800.00
2015;12;3;7;1902;1212080;1100.00
2015;12;3;7;1902;1212100;1400.00
2015;12;3;7;1902;1213040;3600.00
2015;12;3;7;1902;1213050;1000.00
2015;12;3;7;1902;1213060;800.00
2015;12;3;7;1902;1213080;1100.00
2015;12;3;7;1902;1213110;1400.00
2015;12;3;7;1902;1214060;2100.00
2015;12;3;7;1902;1215200;2400.00
2015;12;3;7;1902;1216030;29000.00
2015;12;3;7;1902;1216040;1000.00
2015;12;3;7;1902;1310010;900.00
2015;12;3;7;1902;1310010;900.00
2015;12;3;7;1902;1320010;5000.00
2015;12;3;7;1902;1320020;5000.00
2015;12;3;7;1902;1331040;2511.70
2015;12;3;7;1902;1331070;800.00
2015;12;3;7;1902;1332010;2100.00
2015;12;3;7;1902;1332080;1200.00
2015;12;3;7;1902;1332080;1200.00
2015;12;3;7;1902;1332220;1600.00
2015;12;3;7;1902;1332220;1600.00
2015;12;3;7;1902;1332310;5000.00
2015;12;3;7;1902;1332360;2200.00
2015;12;3;7;1902;1340021;5400.00
2015;12;3;7;1902;1340021;5400.00
2015;12;3;7;1902;1340022;4700.00
2015;12;3;7;1902;1391070;5000.00
2015;12;3;7;1902;1399060;5900.00
2015;12;3;7;1902;1399060;5900.00
2015;12;3;7;1902;91194040;600.00
2015;12;3;7;3163;1110070;540.00
2015;12;3;7;3163;1130010;65.00
2015;12;3;7;3163;1191040;2350.00
2015;12;3;7;3163;1191040;0
2015;12;3;7;3163;1191040;1585.00
2015;12;3;7;3163;1199010;585.00
2015;12;3;7;3163;1212090;0
2015;12;3;7;3163;1212100;1250.00
2015;12;3;7;3163;1213110;1350.00
2015;12;3;7;3163;1310010;785.00
2015;12;3;7;3163;1310010;785.00
2015;12;3;7;3163;1331040;2120.00
2015;12;3;7;3163;1331040;2120.00
2015;12;3;7;3163;1332080;720.00
2015;12;3;7;3163;1332340;0
2015;12;3;7;3163;1332360;2220.00
2015;12;3;7;3163;1333030;650.00
2015;12;3;7;3163;1340021;4350.00
2015;12;3;7;3163;1340022;4370.00
2015;12;3;7;3163;1340022;4370.00
2015;12;3;7;3163;1350010;6200.00
2015;12;3;7;3163;1399060;1250.00
2015;12;3;7;3163;91194040;620.00
2015;12;3;7;3346;1110070;500.00
2015;12;3;7;3346;1191040;2400.00
2015;12;3;7;3346;1191040;1800.00
2015;12;3;7;3346;1192130;150.00
2015;12;3;7;3346;1211020;1900.00
2015;12;3;7;3346;1211050;1350.00
2015;12;3;7;3346;1211070;700.00
2015;12;3;7;3346;1211120;2600.00
2015;12;3;7;3346;1211150;1400.00
2015;12;3;7;3346;1211160;1900.00
2015;12;3;7;3346;1211200;900.00
2015;12;3;7;3346;1211230;1600.00
2015;12;3;7;3346;1211260;400.00
2015;12;3;7;3346;1211270;2200.00
2015;12;3;7;3346;1212010;900.00
2015;12;3;7;3346;1212020;850.00
2015;12;3;7;3346;1212030;550.00
2015;12;3;7;3346;1212040;1200.00
2015;12;3;7;3346;1212060;5500.00
2015;12;3;7;3346;1212070;800.00
2015;12;3;7;3346;1212080;1100.00
2015;12;3;7;3346;1212100;1400.00
2015;12;3;7;3346;1213040;3600.00
2015;12;3;7;3346;1213060;800.00
2015;12;3;7;3346;1213080;1100.00
2015;12;3;7;3346;1213110;1400.00
2015;12;3;7;3346;1213140;750.00
2015;12;3;7;3346;1215120;2500.00
2015;12;3;7;3346;1215130;2900.00
2015;12;3;7;3346;1215200;2400.00
2015;12;3;7;3346;1215300;2350.00
2015;12;3;7;3346;1310010;900.00
2015;12;3;7;3346;1320010;5000.00
2015;12;3;7;3346;1320020;5000.00
2015;12;3;7;3346;1331040;1800.00
2015;12;3;7;3346;1331070;800.00
2015;12;3;7;3346;1332080;1900.00
2015;12;3;7;3346;1332310;12000.00
2015;12;3;7;3346;1332360;2200.00
2015;12;3;7;3346;1340021;5400.00
2015;12;3;7;3346;1399060;5900.00
2015;12;3;7;3346;91194040;600.00
2015;12;3;7;5069;1110070;600.00
2015;12;3;7;5069;1130010;0
2015;12;3;7;5069;1191040;1.00
2015;12;3;7;5069;1191040;1620.00
2015;12;3;7;5069;1191040;1620.00
2015;12;3;7;5069;1192130;220.00
2015;12;3;7;5069;1194020;1485.00
2015;12;3;7;5069;1199010;525.00
2015;12;3;7;5069;1211050;875.00
2015;12;3;7;5069;1211260;620.00
2015;12;3;7;5069;1212010;435.00
2015;12;3;7;5069;1212080;1320.00
2015;12;3;7;5069;1212100;1320.00
2015;12;3;7;5069;1213040;4600.00
2015;12;3;7;5069;1213060;720.00
2015;12;3;7;5069;1213080;820.00
2015;12;3;7;5069;1213110;1425.00
2015;12;3;7;5069;1213110;1425.00
2015;12;3;7;5069;1216040;615.00
2015;12;3;7;5069;1310010;850.00
2015;12;3;7;5069;1320010;4350.00
2015;12;3;7;5069;1320010;4350.00
2015;12;3;7;5069;1320020;4555.00
2015;12;3;7;5069;1331040;1850.00
2015;12;3;7;5069;1331070;650.00
2015;12;3;7;5069;1332010;2650.00
2015;12;3;7;5069;1332080;785.00
2015;12;3;7;5069;1332220;1650.00
2015;12;3;7;5069;1332410;2850.00
2015;12;3;7;5069;1340021;4350.00
2015;12;3;7;5069;1399060;1100.00
2015;12;3;7;5069;91194040;600.00
2015;12;3;8;2702;1110020;1000.00
2015;12;3;8;2702;1110070;500.00
2015;12;3;8;2702;1110070;550.00
2015;12;3;8;2702;1130010;35.00
2015;12;3;8;2702;1191030;2800.00
2015;12;3;8;2702;1191030;1950.00
2015;12;3;8;2702;1191040;2400.00
2015;12;3;8;2702;1191040;1800.00
2015;12;3;8;2702;1192050;150.00
2015;12;3;8;2702;1192130;150.00
2015;12;3;8;2702;1192130;150.00
2015;12;3;8;2702;1194040;85.00
2015;12;3;8;2702;1212010;900.00
2015;12;3;8;2702;1212020;850.00
2015;12;3;8;2702;1212040;1200.00
2015;12;3;8;2702;1212070;700.00
2015;12;3;8;2702;1212090;1750.00
2015;12;3;8;2702;1212100;1400.00
2015;12;3;8;2702;1213110;1400.00
2015;12;3;8;2702;1215270;9300.00
2015;12;3;8;2702;1331040;2000.00
2015;12;3;8;2702;1332080;1600.00
2015;12;3;8;2702;1332080;1600.00
2015;12;3;8;2702;1332220;1600.00
2015;12;3;8;2702;1332330;1000.00
2015;12;3;8;2702;1332340;1600.00
2015;12;3;8;2702;1333030;600.00
2015;12;3;8;2702;1340021;5400.00
2015;12;3;8;2702;1340022;4850.00
2015;12;3;8;2702;1340022;4850.00
2015;12;3;8;2702;1350010;9000.00
2015;12;3;8;2702;1350010;9000.00
2015;12;3;8;2702;91194040;600.00
2015;12;3;8;2900;1110020;4850.00
2015;12;3;8;2900;1110070;600.00
2015;12;3;8;2900;1110070;600.00
2015;12;3;8;2900;1110070;700.00
2015;12;3;8;2900;1130010;35.00
2015;12;3;8;2900;1130010;35.00
2015;12;3;8;2900;1191040;2400.00
2015;12;3;8;2900;1191040;2400.00
2015;12;3;8;2900;1191040;2400.00
2015;12;3;8;2900;1192050;150.00
2015;12;3;8;2900;1192130;150.00
2015;12;3;8;2900;1194010;7700.00
2015;12;3;8;2900;1199010;700.00
2015;12;3;8;2900;1211050;1350.00
2015;12;3;8;2900;1211260;400.00
2015;12;3;8;2900;1212010;900.00
2015;12;3;8;2900;1212020;850.00
2015;12;3;8;2900;1212040;1200.00
2015;12;3;8;2900;1212090;1750.00
2015;12;3;8;2900;1212100;1400.00
2015;12;3;8;2900;1213060;800.00
2015;12;3;8;2900;1213110;1400.00
2015;12;3;8;2900;1310010;900.00
2015;12;3;8;2900;1331040;2000.00
2015;12;3;8;2900;1332010;2100.00
2015;12;3;8;2900;1332080;1100.00
2015;12;3;8;2900;1332080;1500.00
2015;12;3;8;2900;1332220;1600.00
2015;12;3;8;2900;1332330;1100.00
2015;12;3;8;2900;1332340;1600.00
2015;12;3;8;2900;1332360;2200.00
2015;12;3;8;2900;1333030;600.00
2015;12;3;8;2900;1340021;5400.00
2015;12;3;8;2900;1340021;5400.00
2015;12;3;8;2900;1340022;4850.00
2015;12;3;8;2900;1350010;9000.00
2015;12;3;8;2900;1350010;9000.00
2015;12;3;8;2900;1399060;5900.00
2015;12;3;8;2900;91194040;600.00
2015;12;3;8;4500;1110070;600.00
2015;12;3;8;4500;1130010;700.00
2015;12;3;8;4500;1191040;2400.00
2015;12;3;8;4500;1191040;1900.00
2015;12;3;8;4500;1192050;150.00
2015;12;3;8;4500;1211050;1350.00
2015;12;3;8;4500;1211160;1900.00
2015;12;3;8;4500;1211260;400.00
2015;12;3;8;4500;1212010;900.00
2015;12;3;8;4500;1212020;850.00
2015;12;3;8;4500;1212030;550.00
2015;12;3;8;4500;1212040;1200.00
2015;12;3;8;4500;1212050;1300.00
2015;12;3;8;4500;1212070;800.00
2015;12;3;8;4500;1212080;1100.00
2015;12;3;8;4500;1212090;1750.00
2015;12;3;8;4500;1212100;1400.00
2015;12;3;8;4500;1213050;1000.00
2015;12;3;8;4500;1213070;1300.00
2015;12;3;8;4500;1213080;1100.00
2015;12;3;8;4500;1213110;1400.00
2015;12;3;8;4500;1213110;1400.00
2015;12;3;8;4500;1214060;2100.00
2015;12;3;8;4500;1215120;2500.00
2015;12;3;8;4500;1215200;2400.00
2015;12;3;8;4500;1310010;900.00
2015;12;3;8;4500;1320010;5000.00
2015;12;3;8;4500;1331040;1800.00
2015;12;3;8;4500;1331070;800.00
2015;12;3;8;4500;1332080;1200.00
2015;12;3;8;4500;1332080;1500.00
2015;12;3;8;4500;1332220;1600.00
2015;12;3;8;4500;1340021;5400.00
2015;12;3;8;4500;1340022;5500.00
2015;12;3;8;4500;1340022;5500.00
2015;12;3;8;4500;1350010;9000.00
2015;12;3;8;4500;1399060;5900.00
2015;12;3;8;4500;1399060;5900.00
2015;12;3;8;4500;91194040;600.00
2015;12;3;8;4559;1110070;700.00
2015;12;3;8;4559;1191030;2800.00
2015;12;3;8;4559;1191030;2300.00
2015;12;3;8;4559;1191040;2400.00
2015;12;3;8;4559;1191040;1800.00
2015;12;3;8;4559;1194010;7700.00
2015;12;3;8;4559;1194020;1850.00
2015;12;3;8;4559;1194030;1950.00
2015;12;3;8;4559;1211050;1000.00
2015;12;3;8;4559;1211120;2600.00
2015;12;3;8;4559;1211160;1900.00
2015;12;3;8;4559;1211200;900.00
2015;12;3;8;4559;1211260;400.00
2015;12;3;8;4559;1212010;900.00
2015;12;3;8;4559;1212020;850.00
2015;12;3;8;4559;1212030;550.00
2015;12;3;8;4559;1212040;1200.00
2015;12;3;8;4559;1212060;5000.00
2015;12;3;8;4559;1212070;800.00
2015;12;3;8;4559;1212080;1100.00
2015;12;3;8;4559;1212100;1400.00
2015;12;3;8;4559;1213040;3600.00
2015;12;3;8;4559;1213050;1000.00
2015;12;3;8;4559;1213060;800.00
2015;12;3;8;4559;1213080;1100.00
2015;12;3;8;4559;1213110;1400.00
2015;12;3;8;4559;1213140;750.00
2015;12;3;8;4559;1214060;2100.00
2015;12;3;8;4559;1215120;2500.00
2015;12;3;8;4559;1215130;2900.00
2015;12;3;8;4559;1215200;2400.00
2015;12;3;8;4559;1215300;2350.00
2015;12;3;8;4559;1216030;29000.00
2015;12;3;8;4559;1310010;1100.00
2015;12;3;8;4559;1320010;5000.00
2015;12;3;8;4559;1320020;5000.00
2015;12;3;8;4559;1331040;1800.00
2015;12;3;8;4559;1331070;800.00
2015;12;3;8;4559;1332010;2100.00
2015;12;3;8;4559;1332080;1000.00
2015;12;3;8;4559;1332220;1600.00
2015;12;3;8;4559;1332310;5000.00
2015;12;3;8;4559;1332360;2200.00
2015;12;3;8;4559;1340021;5400.00
2015;12;3;8;4559;1350010;9000.00
2015;12;3;8;4559;1399060;5900.00
2015;12;3;8;4559;91194040;600.00
2015;12;3;8;4609;1110020;830.00
2015;12;3;8;4609;1110070;700.00
2015;12;3;8;4609;1110070;700.00
2015;12;3;8;4609;1130010;110.00
2015;12;3;8;4609;1191040;2500.00
2015;12;3;8;4609;1191040;2500.00
2015;12;3;8;4609;1191040;2500.00
2015;12;3;8;4609;1191040;2500.00
2015;12;3;8;4609;1199010;1100.00
2015;12;3;8;4609;1211050;1070.00
2015;12;3;8;4609;1211260;380.00
2015;12;3;8;4609;1212030;578.00
2015;12;3;8;4609;1212040;1310.00
2015;12;3;8;4609;1212070;900.00
2015;12;3;8;4609;1212080;1537.00
2015;12;3;8;4609;1212090;2770.00
2015;12;3;8;4609;1212100;1590.00
2015;12;3;8;4609;1213080;1400.00
2015;12;3;8;4609;1213110;1710.00
2015;12;3;8;4609;1215200;1790.00
2015;12;3;8;4609;1310010;1100.00
2015;12;3;8;4609;1320010;6000.00
2015;12;3;8;4609;1320020;6000.00
2015;12;3;8;4609;1331040;3000.00
2015;12;3;8;4609;1331070;700.00
2015;12;3;8;4609;1332080;500.00
2015;12;3;8;4609;1332080;520.00
2015;12;3;8;4609;1332120;0
2015;12;3;8;4609;1332120;950.00
2015;12;3;8;4609;1332220;1930.00
2015;12;3;8;4609;1332340;1000.00
2015;12;3;8;4609;1340021;7250.00
2015;12;3;8;4609;1340022;5800.00
2015;12;3;8;4609;1340022;5800.00
2015;12;3;8;4609;1350010;9229.00
2015;12;3;8;4609;1350010;0
2015;12;3;8;4609;1391060;30000.00
2015;12;3;8;4609;1392010;0
2015;12;3;8;4609;1392010;0
2015;12;3;8;4609;1399060;1200.00
2015;12;3;8;4609;91194040;700.00
2015;12;3;8;4955;1110070;550.00
2015;12;3;8;4955;1130010;50.00
2015;12;3;8;4955;1191030;2450.00
2015;12;3;8;4955;1191030;2450.00
2015;12;3;8;4955;1212080;1200.00
2015;12;3;8;4955;1212100;1100.00
2015;12;3;8;4955;1310010;900.00
2015;12;3;8;4955;1332080;960.00
2015;12;3;8;4955;1332220;1100.00
2015;12;3;8;4955;1332330;500.00
2015;12;3;8;4955;1332340;800.00
2015;12;3;8;4955;1333030;490.00
2015;12;3;8;4955;1340021;5430.00
2015;12;3;8;4955;1340022;5200.00
2015;12;3;8;4955;1350010;8000.00
2015;12;3;8;4955;91194040;500.00
2015;12;3;9;1308;1110070;500.00
2015;12;3;9;1308;1130010;55.00
2015;12;3;9;1308;1191040;2400.00
2015;12;3;9;1308;1192050;150.00
2015;12;3;9;1308;1212090;1750.00
2015;12;3;9;1308;1212090;1750.00
2015;12;3;9;1308;1213110;1400.00
2015;12;3;9;1308;1213110;1400.00
2015;12;3;9;1308;1310010;700.00
2015;12;3;9;1308;1331040;1800.00
2015;12;3;9;1308;1331070;450.00
2015;12;3;9;1308;1332080;650.00
2015;12;3;9;1308;1332080;650.00
2015;12;3;9;1308;1333030;600.00
2015;12;3;9;1308;1340021;5000.00
2015;12;3;9;1308;1340022;4800.00
2015;12;3;9;1308;1391070;5000.00
2015;12;3;9;1308;1392010;2400.00
2015;12;3;9;1308;91194040;600.00
2015;12;3;9;5002;1192050;38.55
2015;12;3;9;5002;1192130;225.00
2015;12;3;9;5002;1212100;1590.00
2015;12;3;9;5002;1310010;1100.00
2015;12;3;9;5002;1331040;3000.00
2015;12;3;9;5002;1332080;750.00
2015;12;3;9;5002;1333030;800.00
2015;12;3;9;5002;1333050;0
2015;12;3;9;5002;1340022;5929.00
2015;12;3;9;5002;1340022;5929.00
2015;12;3;9;5002;1391060;0
2015;12;3;9;5002;1392010;2450.00
2015;12;3;9;5002;1399060;1200.00
2015;12;3;9;5002;91194040;870.00
2015;12;3;9;5101;1130010;600.00
2015;12;3;9;5101;1191040;2400.00
2015;12;3;9;5101;1191040;2400.00
2015;12;3;9;5101;1191040;2000.00
2015;12;3;9;5101;1191040;2000.00
2015;12;3;9;5101;1192050;150.00
2015;12;3;9;5101;1212090;1750.00
2015;12;3;9;5101;1216040;1000.00
2015;12;3;9;5101;1310010;700.00
2015;12;3;9;5101;1331040;1800.00
2015;12;3;9;5101;1331070;800.00
2015;12;3;9;5101;1332080;1000.00
2015;12;3;9;5101;1333030;600.00
2015;12;3;9;5101;1340021;5400.00
2015;12;3;9;5101;1340022;5300.00
2015;12;3;9;5101;1391070;5000.00
2015;12;3;9;5101;1392010;2400.00
2015;12;3;9;5101;1399060;5900.00
2015;12;3;9;5101;91194040;600.00
2015;12;3;9;5200;1110070;0
2015;12;3;9;5200;1130010;44.00
2015;12;3;9;5200;1191040;0
2015;12;3;9;5200;1191040;0
2015;12;3;9;5200;1194040;80.00
2015;12;3;9;5200;1333030;640.00
2015;12;3;9;5200;1333030;655.00
2015;12;3;9;5200;1392010;
2015;12;3;9;5200;1399060;
2015;12;3;10;300;1110070;600.00
2015;12;3;10;300;1110070;600.00
2015;12;3;10;300;1110070;500.00
2015;12;3;10;300;1110070;500.00
2015;12;3;10;300;1130010;50.00
2015;12;3;10;300;1191040;3000.00
2015;12;3;10;300;1191040;2500.00
2015;12;3;10;300;1191040;2500.00
2015;12;3;10;300;1192050;50.00
2015;12;3;10;300;1192130;350.00
2015;12;3;10;300;1194020;1250.00
2015;12;3;10;300;1199010;160.00
2015;12;3;10;300;1211200;2000.00
2015;12;3;10;300;1211260;150.00
2015;12;3;10;300;1212030;190.00
2015;12;3;10;300;1212040;950.00
2015;12;3;10;300;1212060;800.00
2015;12;3;10;300;1212080;620.00
2015;12;3;10;300;1212100;2000.00
2015;12;3;10;300;1213040;90.00
2015;12;3;10;300;1213110;700.00
2015;12;3;10;300;1215200;1800.00
2015;12;3;10;300;1216040;320.00
2015;12;3;10;300;1310010;1000.00
2015;12;3;10;300;1320010;5000.00
2015;12;3;10;300;1320020;5000.00
2015;12;3;10;300;1331040;1400.00
2015;12;3;10;300;1331070;1200.00
2015;12;3;10;300;1332020;500.00
2015;12;3;10;300;1332080;1250.00
2015;12;3;10;300;1332120;1000.00
2015;12;3;10;300;1332220;1400.00
2015;12;3;10;300;1332310;5000.00
2015;12;3;10;300;1332360;1800.00
2015;12;3;10;300;1332410;1500.00
2015;12;3;10;300;1333030;500.00
2015;12;3;10;300;1340021;3500.00
2015;12;3;10;300;1340021;3000.00
2015;12;3;10;300;1340022;5083.00
2015;12;3;10;300;1340022;5083.00
2015;12;3;10;300;1350010;4200.00
2015;12;3;10;300;1392010;2000.00
2015;12;3;10;300;1399060;4250.00
2015;12;3;10;300;91194040;600.00
2015;12;3;10;409;1110020;850.00
2015;12;3;10;409;1110070;
2015;12;3;10;409;1130010;45.00
2015;12;3;10;409;1191040;
2015;12;3;10;409;1191040;2500.00
2015;12;3;10;409;1191040;
2015;12;3;10;409;1192050;40.00
2015;12;3;10;409;1192130;250.00
2015;12;3;10;409;1192130;350.00
2015;12;3;10;409;1199010;1500.00
2015;12;3;10;409;1212100;1750.00
2015;12;3;10;409;1213110;125.00
2015;12;3;10;409;1216040;
2015;12;3;10;409;1320020;2500.00
2015;12;3;10;409;1332030;1400.00
2015;12;3;10;409;1332080;1200.00
2015;12;3;10;409;1332340;800.00
2015;12;3;10;409;1332360;2500.00
2015;12;3;10;409;1333030;500.00
2015;12;3;10;409;1340022;5083.00
2015;12;3;10;409;1340022;5083.00
2015;12;3;10;409;1350010;2800.00
2015;12;3;10;409;1392010;2000.00
2015;12;3;10;409;1399060;4500.00
2015;12;3;10;409;91194040;500.00
2015;12;3;10;2405;1110070;600.00
2015;12;3;10;2405;1110070;500.00
2015;12;3;10;2405;1130010;45.00
2015;12;3;10;2405;1191040;3000.00
2015;12;3;10;2405;1191040;2500.00
2015;12;3;10;2405;1191040;2200.00
2015;12;3;10;2405;1192050;45.00
2015;12;3;10;2405;1192130;150.00
2015;12;3;10;2405;1212100;2000.00
2015;12;3;10;2405;1213110;1900.00
2015;12;3;10;2405;1216040;1500.00
2015;12;3;10;2405;1310010;1000.00
2015;12;3;10;2405;1331040;1400.00
2015;12;3;10;2405;1331070;800.00
2015;12;3;10;2405;1332030;1500.00
2015;12;3;10;2405;1332080;1240.00
2015;12;3;10;2405;1332220;1300.00
2015;12;3;10;2405;1332340;500.00
2015;12;3;10;2405;1332360;1500.00
2015;12;3;10;2405;1333030;500.00
2015;12;3;10;2405;1340021;3000.00
2015;12;3;10;2405;1340022;5083.00
2015;12;3;10;2405;1350010;3000.00
2015;12;3;10;2405;1391060;
2015;12;3;10;2405;1392010;2015.00
2015;12;3;10;2405;1399060;4500.00
2015;12;3;10;2405;91194040;600.00
2015;12;3;10;2603;1110070;500.00
2015;12;3;10;2603;1110070;
2015;12;3;10;2603;1130010;45.00
2015;12;3;10;2603;1191040;
2015;12;3;10;2603;1191040;2500.00
2015;12;3;10;2603;1191040;2800.00
2015;12;3;10;2603;1192050;50.00
2015;12;3;10;2603;1192130;150.00
2015;12;3;10;2603;1213110;1500.00
2015;12;3;10;2603;1216040;
2015;12;3;10;2603;1310010;980.00
2015;12;3;10;2603;1320010;2500.00
2015;12;3;10;2603;1331040;850.00
2015;12;3;10;2603;1331070;700.00
2015;12;3;10;2603;1332010;1500.00
2015;12;3;10;2603;1332020;600.00
2015;12;3;10;2603;1332030;525.00
2015;12;3;10;2603;1332080;1280.00
2015;12;3;10;2603;1332220;1250.00
2015;12;3;10;2603;1332360;1500.00
2015;12;3;10;2603;1333030;500.00
2015;12;3;10;2603;1340021;2500.00
2015;12;3;10;2603;1340022;5083.00
2015;12;3;10;2603;1340022;5083.00
2015;12;3;10;2603;1350010;2600.00
2015;12;3;10;2603;1392010;1850.00
2015;12;3;10;2603;1399060;4500.00
2015;12;3;10;2603;91194040;600.00
2015;12;3;10;4203;1110070;600.00
2015;12;3;10;4203;1110070;500.00
2015;12;3;10;4203;1191040;
2015;12;3;10;4203;1191040;2000.00
2015;12;3;10;4203;1191040;2800.00
2015;12;3;10;4203;1192050;60.00
2015;12;3;10;4203;1192130;150.00
2015;12;3;10;4203;1332030;1200.00
2015;12;3;10;4203;1332080;1000.00
2015;12;3;10;4203;1332220;
2015;12;3;10;4203;1332340;500.00
2015;12;3;10;4203;1332360;1520.00
2015;12;3;10;4203;1333030;500.00
2015;12;3;10;4203;1340022;5083.00
2015;12;3;10;4203;1340022;2000.00
2015;12;3;10;4203;1350010;
2015;12;3;10;4203;1392010;2000.00
2015;12;3;10;4203;91194040;550.00
2015;12;3;10;4401;1110070;450.00
2015;12;3;10;4401;1110070;500.00
2015;12;3;10;4401;1130010;45.00
2015;12;3;10;4401;1191040;3000.00
2015;12;3;10;4401;1191040;2500.00
2015;12;3;10;4401;1192050;50.00
2015;12;3;10;4401;1192130;250.00
2015;12;3;10;4401;1194040;600.00
2015;12;3;10;4401;1212040;800.00
2015;12;3;10;4401;1212090;600.00
2015;12;3;10;4401;1213110;600.00
2015;12;3;10;4401;1216040;1400.00
2015;12;3;10;4401;1310010;700.00
2015;12;3;10;4401;1331040;1300.00
2015;12;3;10;4401;1332030;250.00
2015;12;3;10;4401;1332080;1200.00
2015;12;3;10;4401;1332360;1650.00
2015;12;3;10;4401;1333030;500.00
2015;12;3;10;4401;1340021;3000.00
2015;12;3;10;4401;1340022;5083.00
2015;12;3;10;4401;1350010;2500.00
2015;12;3;10;4401;1392010;2000.00
2015;12;3;10;4401;1399060;4000.00
2015;12;4;11;201;1110020;1200.00
2015;12;4;11;201;1110070;530.00
2015;12;4;11;201;1130010;100.00
2015;12;4;11;201;1191040;2900.00
2015;12;4;11;201;1191040;2000.00
2015;12;4;11;201;1192050;100.00
2015;12;4;11;201;1192130;150.00
2015;12;4;11;201;1310010;1000.00
2015;12;4;11;201;1331040;1800.00
